utilization.type,year,state,quarter,gennme,prodnme,strngth,mstfmds,suppression,totalRX
MCOU,2016,LA,2,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,T,0
MCOU,2016,LA,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,67
FFSU,2016,LA,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,T,0
MCOU,2016,LA,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,T,0
MCOU,2016,LA,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
MCOU,2016,LA,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,5841
FFSU,2016,LA,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,17
MCOU,2016,LA,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,20
MCOU,2016,LA,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2016,LA,2,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2016,LA,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,53
MCOU,2016,LA,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
MCOU,2016,LA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,LA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,LA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,LA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,13
MCOU,2016,LA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,LA,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,LA,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,LA,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,LA,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
MCOU,2016,LA,2,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2016,LA,2,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2016,LA,2,Buprenorphine,BELBUCA,750 MCG,Film,T,0
MCOU,2016,LA,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,61
MCOU,2016,LA,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,1476
MCOU,2016,LA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2016,LA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,584
MCOU,2016,LA,3,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,T,0
MCOU,2016,LA,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,101
MCOU,2016,LA,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,19
MCOU,2016,LA,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
MCOU,2016,LA,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,8623
FFSU,2016,LA,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,16
MCOU,2016,LA,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,38
MCOU,2016,LA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2016,LA,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2016,LA,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2016,LA,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2016,LA,3,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2016,LA,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,115
MCOU,2016,LA,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,28
MCOU,2016,LA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,LA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,27
FFSU,2016,LA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,18
FFSU,2016,LA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,LA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,LA,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,LA,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,LA,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,LA,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,LA,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
MCOU,2016,LA,3,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2016,LA,3,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2016,LA,3,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2016,LA,3,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2016,LA,3,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2016,LA,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2016,LA,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,1780
MCOU,2016,LA,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,793
MCOU,2016,LA,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2016,LA,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2016,LA,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,32
MCOU,2016,LA,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,157
MCOU,2016,LA,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,39
MCOU,2016,LA,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
MCOU,2016,LA,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,10161
FFSU,2016,LA,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,25
MCOU,2016,LA,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,33
MCOU,2016,LA,4,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,T,0
MCOU,2016,LA,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2016,LA,4,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2016,LA,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,64
MCOU,2016,LA,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,41
FFSU,2016,LA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,LA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,LA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,13
FFSU,2016,LA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,21
MCOU,2016,LA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,12
FFSU,2016,LA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,LA,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,LA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,LA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,LA,4,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
MCOU,2016,LA,4,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2016,LA,4,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2016,LA,4,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2016,LA,4,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2016,LA,4,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2017,LA,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2017,LA,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,1871
MCOU,2017,LA,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2017,LA,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,853
MCOU,2017,LA,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,17
MCOU,2017,LA,1,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
MCOU,2017,LA,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,T,0
MCOU,2017,LA,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,185
MCOU,2017,LA,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,38
MCOU,2017,LA,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
MCOU,2017,LA,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,11248
FFSU,2017,LA,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,25
MCOU,2017,LA,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,79
MCOU,2017,LA,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2017,LA,1,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2017,LA,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,98
MCOU,2017,LA,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,51
MCOU,2017,LA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,16
MCOU,2017,LA,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
MCOU,2017,LA,1,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2017,LA,1,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2017,LA,1,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2017,LA,1,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2017,LA,1,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2017,LA,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2017,LA,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,2531
MCOU,2017,LA,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2017,LA,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,1964
MCOU,2017,LA,2,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,2,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,T,0
MCOU,2017,LA,2,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,T,0
MCOU,2017,LA,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,160
MCOU,2017,LA,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,46
MCOU,2017,LA,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
MCOU,2017,LA,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,12498
FFSU,2017,LA,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
MCOU,2017,LA,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,198
FFSU,2017,LA,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2017,LA,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2017,LA,2,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2017,LA,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,100
MCOU,2017,LA,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,37
MCOU,2017,LA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,15
FFSU,2017,LA,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,15
FFSU,2017,LA,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,F,19
MCOU,2017,LA,2,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2017,LA,2,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2017,LA,2,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2017,LA,2,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2017,LA,2,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2017,LA,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2017,LA,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,2453
MCOU,2017,LA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,F,26
MCOU,2017,LA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,2541
FFSU,2017,LA,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,3,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,3,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,3,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,3,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2017,LA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2017,LA,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,13
MCOU,2017,LA,3,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,T,0
MCOU,2017,LA,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,T,0
MCOU,2017,LA,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,208
MCOU,2017,LA,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,32
MCOU,2017,LA,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,11059
FFSU,2017,LA,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,18
MCOU,2017,LA,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,317
FFSU,2017,LA,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,T,0
MCOU,2017,LA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2017,LA,3,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2017,LA,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,73
MCOU,2017,LA,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,32
MCOU,2017,LA,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,F,15
MCOU,2017,LA,3,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2017,LA,3,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2017,LA,3,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2017,LA,3,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2017,LA,3,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2017,LA,3,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2017,LA,3,Buprenorphine,BELBUCA,900 MCG,Film,T,0
MCOU,2017,LA,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2017,LA,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,2538
MCOU,2017,LA,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2017,LA,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,2323
FFSU,2017,LA,4,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,4,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,4,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,4,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,4,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2017,LA,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,T,0
MCOU,2017,LA,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,204
MCOU,2017,LA,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,40
MCOU,2017,LA,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,12057
FFSU,2017,LA,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
MCOU,2017,LA,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,467
FFSU,2017,LA,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,T,0
MCOU,2017,LA,4,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,4,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,4,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,4,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2017,LA,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,102
MCOU,2017,LA,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,24
FFSU,2017,LA,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,LA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,LA,4,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,F,18
MCOU,2017,LA,4,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2017,LA,4,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2017,LA,4,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2017,LA,4,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2017,LA,4,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2017,LA,4,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2017,LA,4,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2017,LA,4,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2017,LA,4,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2018,LA,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,14
MCOU,2018,LA,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,2828
MCOU,2018,LA,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2018,LA,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,2644
MCOU,2018,LA,1,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,LA,1,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,LA,1,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,LA,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2018,LA,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2018,LA,1,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,T,0
MCOU,2018,LA,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,186
FFSU,2018,LA,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,T,0
MCOU,2018,LA,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,35
MCOU,2018,LA,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,11952
FFSU,2018,LA,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,15
MCOU,2018,LA,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,641
FFSU,2018,LA,1,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,LA,1,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,LA,1,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,LA,1,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,LA,1,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2018,LA,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,101
