state,year,quarter,gennme_c,prodnme,strngth,mstfmds,suppression_used,total_prescriptions
la,2012,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,FALSE,39
la,2012,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,2576
la,2012,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,1105
la,2012,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,140
la,2012,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,103
la,2012,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,30
la,2012,3,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
la,2012,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,16
la,2012,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
la,2012,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,360
la,2012,3,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
la,2012,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,47
la,2012,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,FALSE,46
la,2012,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,3850
la,2012,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,1339
la,2012,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,90
la,2012,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,55
la,2012,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2012,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,43
la,2012,4,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
la,2012,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,17
la,2012,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
la,2012,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,281
la,2012,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
la,2012,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,55
la,2012,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,FALSE,28
la,2012,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,TRUE,0
la,2012,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,3784
la,2012,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
la,2012,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,757
la,2013,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,44
la,2013,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,40
la,2013,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2013,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2013,1,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
la,2013,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,19
la,2013,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
la,2013,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,304
la,2013,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
la,2013,1,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
la,2013,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
la,2013,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,19
la,2013,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
la,2013,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
la,2013,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,74
la,2013,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,FALSE,40
la,2013,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
la,2013,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,4453
la,2013,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,519
la,2013,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,58
la,2013,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,44
la,2013,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2013,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2013,2,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
la,2013,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
la,2013,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,251
la,2013,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
la,2013,2,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
la,2013,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
la,2013,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,259
la,2013,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
la,2013,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,74
la,2013,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,TRUE,0
la,2013,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,14
la,2013,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
la,2013,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,4604
la,2013,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,99
la,2013,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,TRUE,0
la,2013,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,42
la,2013,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2013,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,46
la,2013,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2013,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2013,3,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
la,2013,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
la,2013,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,322
la,2013,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
la,2013,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
la,2013,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,301
la,2013,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
la,2013,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,60
la,2013,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,30
la,2013,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
la,2013,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,5153
la,2013,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
la,2013,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,TRUE,0
la,2013,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,32
la,2013,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2013,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2013,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,38
la,2013,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2013,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,16
la,2013,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2013,4,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
la,2013,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
la,2013,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,330
la,2013,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
la,2013,4,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
la,2013,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
la,2013,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,264
la,2013,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
la,2013,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,60
la,2013,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,25
la,2013,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
la,2013,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,4537
la,2013,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,TRUE,0
la,2014,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,19
la,2014,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2014,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2014,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,41
la,2014,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2014,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2014,1,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
la,2014,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
la,2014,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,324
la,2014,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
la,2014,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
la,2014,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,261
la,2014,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
la,2014,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,61
la,2014,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,28
la,2014,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
la,2014,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,4345
la,2014,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
la,2014,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,34
la,2014,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2014,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2014,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,20
la,2014,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2014,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2014,2,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
la,2014,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
la,2014,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,371
la,2014,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
la,2014,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
la,2014,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,356
la,2014,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
la,2014,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,72
la,2014,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,42
la,2014,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,4478
la,2014,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
la,2014,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,32
la,2014,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2014,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2014,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,29
la,2014,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2014,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,14
la,2014,3,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
la,2014,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
la,2014,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,375
la,2014,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
la,2014,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,494
la,2014,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
la,2014,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
la,2014,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,86
la,2014,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,59
la,2014,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,4662
la,2014,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,21
la,2014,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
la,2014,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2014,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2014,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2014,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2014,4,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
la,2014,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
la,2014,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,257
la,2014,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
la,2014,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,517
la,2014,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
la,2014,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
la,2014,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,33
la,2014,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
la,2014,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,23
la,2014,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
la,2014,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,2241
la,2014,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
la,2014,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
la,2015,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,62
la,2015,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,18
la,2015,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,17
la,2015,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,1,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
la,2015,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
la,2015,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,639
la,2015,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
la,2015,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
la,2015,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,605
la,2015,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
la,2015,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
la,2015,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,143
la,2015,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,82
la,2015,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,7287
la,2015,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
la,2015,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,21
la,2015,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
la,2015,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,42
la,2015,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,15
la,2015,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,2,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
la,2015,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
la,2015,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,562
la,2015,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
la,2015,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
la,2015,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,575
la,2015,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
la,2015,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,19
la,2015,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
la,2015,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,117
la,2015,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,49
la,2015,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,6275
la,2015,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
la,2015,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,TRUE,0
la,2015,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,14
la,2015,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
la,2015,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,3,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
la,2015,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
la,2015,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,583
la,2015,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
la,2015,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,572
la,2015,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,26
la,2015,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,90
la,2015,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,27
la,2015,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,5743
la,2015,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
la,2015,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,28
la,2015,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
la,2015,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,14
la,2015,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2015,4,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
la,2015,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
la,2015,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,696
la,2015,4,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
la,2015,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,488
la,2015,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,23
la,2015,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,76
la,2015,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,17
la,2015,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
la,2015,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,5341
la,2015,4,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,TRUE,0
la,2015,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,21
la,2015,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
la,2016,1,Buprenorphine,BELBUCA,150 MCG,Film,TRUE,0
la,2016,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2016,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2016,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2016,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2016,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
la,2016,1,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
la,2016,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
la,2016,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,713
la,2016,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
la,2016,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
